,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
173,Chad Lewis*\LewiCh00,PHI,TE,31,16,16,0,0,0,0,0,0,0,,0,67,42,398,9.48,3,62,105.8,80.8,,14,
174,Deion Branch\BranDe00,NWE,WR,23,13,7,0,0,0,0,0,2,0,0.00,0,68,43,489,11.37,2,61,106.4,81.4,,69,
175,Tyrone Wheatley\WheaTy00,OAK,RB,30,14,0,0,0,0,0,0,108,419,3.88,2,20,12,71,5.92,0,61,75.5,66.0,,51,
176,Drew Bennett\BennDr00,TEN,WR,24,16,7,0,0,0,0,0,0,0,,0,64,33,478,14.48,2,60,95.8,76.3,,71,
177,David Boston\BostDa00,ARI,WR,24,8,8,0,0,0,0,0,2,29,14.50,0,75,32,512,16.00,1,60,95.1,76.1,,70,
178,Zack Crockett\CrocZa00,OAK,RB,30,16,0,0,0,0,0,0,40,118,2.95,8,0,0,0,,0,60,62.8,59.8,,52,
179,Bobby Shaw\ShawBo00,JAX,WR,27,16,10,0,0,0,0,0,0,0,,0,74,44,525,11.93,1,59,111.0,85.5,,72,
Rk,,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
180,Steve Beuerlein\BeueSt00,DEN,QB,37,8,3,68,117,925,6,5,5,9,1.80,1,0,0,0,,0,58,63.9,58.9,,39,
181,Johnnie Morton\MortJo00,KAN,WR,31,14,14,0,0,0,0,0,10,124,12.40,0,64,29,397,13.69,1,58,93.1,72.6,,73,
182,Stephen Alexander\AlexSt00,SDG,TE,27,14,14,0,0,0,0,0,0,0,,0,76,45,510,11.33,1,57,104.5,78.5,,15,
183,Trevor Gaylor\GaylTr00,ATL,WR,25,13,2,0,0,0,0,0,0,0,,0,54,25,385,15.40,3,57,84.5,69.0,,74,
184,Kelly Holcomb\HolcKe00,CLE,QB,29,4,2,64,106,790,8,4,8,9,1.13,0,0,0,0,,0,57,63.0,59.5,,41,
185,Jamie Martin\MartJa00,STL,QB,32,5,2,124,195,1216,7,10,5,6,1.20,0,0,0,0,,0,57,69.2,65.2,,40,
186,Anthony Becht\BechAn00,NYJ,TE,25,16,15,0,0,0,0,0,0,0,,0,44,28,243,8.68,5,56,87.3,70.3,,16,
187,Larry Centers\CentLa00,BUF,RB,34,16,7,0,0,0,0,0,11,56,5.09,2,63,43,388,9.02,0,56,102.4,77.9,,53,
188,A.J. Feeley\FeelA.00,PHI,QB,25,6,5,86,154,1011,6,5,12,6,0.50,0,0,0,0,,0,55,62.0,58.0,,42,
189,T.J. Houshmandzadeh\HousTJ00,CIN,WR,25,16,5,0,0,0,0,0,0,0,,0,69,41,492,12.00,1,55,97.7,72.7,,75,
190,Trent Dilfer\DilfTr00,SEA,QB,30,6,6,94,168,1182,4,6,10,27,2.70,0,0,0,0,,0,54,62.0,58.0,,43,
191,Jake Reed\ReedJa00,NOR,WR,35,14,2,0,0,0,0,0,0,0,,0,47,21,360,17.14,3,54,77.5,63.5,,77,
192,Frank Sanders\SandFr00,ARI,WR,29,12,12,0,0,0,0,0,3,2,0.67,0,58,34,400,11.76,2,54,91.2,71.2,,76,
193,Doug Jolley\JollDo00,OAK,TE,23,16,3,0,0,0,0,0,0,0,,0,37,32,409,12.78,2,53,87.9,68.9,,17,
194,Ladell Betts\BettLa00,WAS,RB,23,11,0,0,0,0,0,0,65,307,4.72,1,17,12,154,12.83,0,52,69.1,56.1,,55,
195,Aveion Cason\CasoAv00,DET,RB,23,10,3,0,0,0,0,0,26,107,4.12,0,32,19,288,15.16,2,52,76.5,61.0,,56,
196,Chris Chandler\ChanCh00,CHI,QB,37,9,7,103,161,1023,4,4,10,32,3.20,0,0,0,0,,0,52,57.6,53.1,,44,
197,Mikhael Ricks\RickMi00,DET,TE,28,14,12,0,0,0,0,0,0,0,,0,68,27,339,12.56,3,52,81.9,65.4,,18,
198,Cory Schlesinger\SchlCo00,DET,RB,30,16,14,0,0,0,0,0,49,139,2.84,2,54,35,263,7.51,0,52,92.2,67.7,,54,
199,Ike Hilliard\HillIk00,NYG,WR,26,7,7,0,0,0,0,0,1,7,7.00,0,47,27,386,14.30,2,51,81.3,64.8,,78,
200,Brandon Stokley\StokBr00,BAL,WR,26,8,5,0,0,0,0,0,6,31,5.17,0,52,24,357,14.88,2,51,77.3,61.8,,79,
201,Kurt Warner\WarnKu00,STL,QB,31,7,6,144,220,1431,3,11,8,33,4.13,0,0,0,0,,0,51,60.5,53.5,,45,
202,Kevin Lockett\LockKe00,2TM,WR,28,13,4,1,1,14,1,0,0,0,,0,42,16,205,12.81,4,49,67.6,56.1,,80,
203,Troy Hambrick\HambTr00,DAL,RB,26,16,0,0,0,0,0,0,79,317,4.01,1,24,21,99,4.71,0,48,70.6,56.1,,57,
204,Wesley Walls\WallWe00,CAR,TE,36,15,14,0,0,0,0,0,0,0,,0,36,19,241,12.68,4,48,70.1,57.6,,19,
205,Bob Christian\ChriBo00,ATL,RB,34,15,10,0,0,0,0,0,31,119,3.84,3,24,13,174,13.38,0,47,65.8,52.8,,59,
206,Robert Ferguson\FergRo00,GNB,WR,23,16,1,0,0,0,0,0,0,0,,0,52,22,293,13.32,3,47,72.3,58.3,,81,
207,Tony Fisher\FishTo00,GNB,RB,23,15,1,0,0,0,0,0,70,283,4.04,2,22,18,70,3.89,0,47,67.3,54.3,,58,
208,Jim Kleinsasser\KleiJi00,MIN,TE,25,14,12,0,0,0,0,0,6,17,2.83,0,50,37,393,10.62,1,47,87.0,65.5,,21,
209,Frank Wycheck\WychFr00,TEN,TE,31,15,15,1,2,13,0,0,0,0,,0,66,40,346,8.65,2,47,89.6,66.1,,20,
Rk,,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
210,Ken Dilger\DilgKe00,TAM,TE,31,16,15,0,0,0,0,0,0,0,,0,48,34,329,9.68,2,45,81.4,60.9,,22,
211,Shawn Jefferson\JeffSh00,ATL,WR,33,13,7,0,0,0,0,0,0,0,,0,49,27,394,14.59,1,45,75.4,58.9,,82,
212,William Henderson\HendWi00,GNB,RB,31,15,12,0,0,0,0,0,7,27,3.86,1,32,26,168,6.46,3,44,72.5,56.5,,61,
213,Brad Hoover\HoovBr00,CAR,RB,26,16,10,0,0,0,0,0,31,129,4.16,0,30,17,187,11.00,2,44,66.1,51.1,,60,
214,Justin McCareins\McCaJu00,TEN,WR,24,16,1,0,0,0,0,0,2,18,9.00,0,48,19,301,15.84,2,44,65.9,53.4,,83,
215,Reche Caldwell\CaldRe00,SDG,WR,23,16,2,1,1,20,0,0,2,9,4.50,0,43,22,208,9.45,3,43,66.0,50.5,,84,
216,John Simon\SimoJo00,TEN,RB,24,12,0,0,0,0,0,0,9,18,2.00,1,17,16,167,10.44,3,43,61.0,49.5,,62,
217,Jerramy Stevens\StevJe00,SEA,TE,23,12,1,0,0,0,0,0,0,0,,0,42,26,252,9.69,3,43,71.7,55.2,,23,
218,Ron Dugans\DugaRo00,CIN,WR,25,16,5,0,0,0,0,0,0,0,,0,73,47,421,8.96,0,42,92.1,65.6,,87,
219,Freddie Jones\JoneFr00,ARI,TE,28,16,16,0,0,0,0,0,0,0,,0,81,44,358,8.14,1,42,88.8,63.8,,24,
220,Rob Konrad\KonrRo00,MIA,RB,26,16,12,0,0,0,0,0,3,2,0.67,0,45,34,233,6.85,3,42,77.5,56.5,,63,
221,Jason McAddley\McAdJa00,ARI,WR,23,9,8,0,0,0,0,0,0,0,,0,69,25,362,14.48,1,42,70.2,54.7,,86,
222,Marcus Robinson\RobiMa00,CHI,WR,27,16,2,0,0,0,0,0,0,0,,0,52,21,244,11.62,3,42,66.4,52.9,,85,
223,Byron Chamberlain\ChamBy00,MIN,TE,31,13,9,0,0,0,0,0,0,0,,0,50,34,389,11.44,0,39,75.9,55.9,,25,
224,Darnerien McCants\McCaDa00,WAS,WR,24,9,1,0,0,0,0,0,1,9,9.00,0,41,21,256,12.19,2,39,62.0,48.0,,90,
225,Tony Richardson\RichTo00,KAN,RB,31,14,12,0,0,0,0,0,22,81,3.68,2,23,18,125,6.94,1,39,59.1,46.6,,65,
226,J.J. Stokes\StokJ.00,SFO,WR,30,13,8,0,0,0,0,0,0,0,,0,55,32,332,10.38,1,39,74.2,55.2,,88,
227,Chester Taylor\TaylCh01,BAL,RB,23,15,2,0,0,0,0,0,33,122,3.70,0,22,14,129,9.21,2,39,58.6,45.1,,64,
228,Javon Walker\WalkJa00,GNB,WR,24,15,2,0,0,0,0,0,1,11,11.00,0,50,23,319,13.87,1,39,64.5,49.5,,89,
229,Scotty Anderson\AndeSc00,DET,WR,23,16,4,0,0,0,0,0,0,0,,0,56,25,322,12.88,1,38,65.7,49.7,,91,
230,Kevin Kasper\KaspKe00,3TM,WR,25,13,4,0,0,0,0,0,3,19,6.33,0,24,15,180,12.00,3,38,55.4,44.4,,92,
231,Kelly Campbell\CampKe00,MIN,WR,22,6,2,0,0,0,0,0,1,11,11.00,0,32,13,176,13.54,3,37,52.2,42.2,,93,
232,John Davis\DaviJo00,CHI,TE,29,10,8,0,0,0,0,0,0,0,,0,33,20,193,9.65,3,37,60.3,47.3,,26,
233,Rickey Dudley\DudlRi00,TAM,TE,30,14,3,0,0,0,0,0,0,0,,0,26,16,192,12.00,3,37,56.2,45.2,,27,
234,Pete Mitchell\MitcPe00,JAX,TE,31,16,11,0,0,0,0,0,0,0,,0,36,25,246,9.84,2,37,64.6,49.1,,28,
235,Michael Wiley\WileMi00,DAL,RB,24,16,1,0,0,0,0,0,22,168,7.64,1,29,13,144,11.08,0,37,56.2,43.7,,66,
236,Mark Campbell\CampMa00,CLE,TE,27,16,16,0,0,0,0,0,0,0,,0,46,25,179,7.16,3,36,63.9,48.4,,29,
237,Olandis Gary\GaryOl00,DEN,RB,27,13,2,0,0,0,0,0,37,147,3.97,1,20,18,148,8.22,0,36,59.5,44.5,,67,
238,Danny Wuerffel\WuerDa00,WAS,QB,28,7,4,58,92,719,3,6,10,76,7.60,0,0,0,0,,0,36,44.4,40.4,,46,
239,Robert Edwards\EdwaRo00,MIA,RB,28,12,0,0,0,0,0,0,20,107,5.35,1,23,18,126,7.00,1,35,59.3,44.3,,68,
Rk,,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
240,David Garrard\GarrDa00,JAX,QB,24,4,1,23,46,231,1,2,25,139,5.56,2,0,0,0,,0,35,39.6,36.1,,47,
241,Tony McGee\McGeTo00,DAL,TE,31,16,16,0,0,0,0,0,0,0,,0,30,23,294,12.78,1,35,61.4,46.9,,30,
242,Jay Riemersma\RiemJa00,BUF,TE,29,16,15,0,0,0,0,0,0,0,,0,48,32,350,10.94,0,35,70.0,51.0,,31,
243,Richie Anderson\AndeRi00,NYJ,RB,31,16,14,0,1,0,0,0,5,27,5.40,0,56,45,257,5.71,1,34,82.4,56.9,,69,
244,Terance Mathis\MathTe00,PIT,WR,35,16,0,0,0,0,0,0,0,0,,0,40,23,218,9.48,2,34,59.8,45.3,,94,
245,Chris Doering\DoerCh00,WAS,WR,29,15,3,0,1,0,0,0,0,0,,0,42,18,192,10.67,2,33,53.7,41.2,,95,
246,Robert Holcombe\HolcRo00,TEN,RB,27,8,0,0,0,0,0,0,47,242,5.15,0,11,10,91,9.10,0,33,45.8,37.3,,71,
247,Eric Parker\ParkEr00,SDG,WR,23,9,2,0,0,0,0,0,0,0,,0,30,17,268,15.76,1,33,52.8,41.3,,96,
248,Matt Schobel\SchoMa00,CIN,TE,24,16,10,0,0,0,0,0,0,0,,0,36,27,212,7.85,2,33,63.2,46.7,,32,
249,Mack Strong\StroMa00,SEA,RB,31,16,12,0,0,0,0,0,23,94,4.09,0,32,22,120,5.45,2,33,58.4,44.4,,70,
250,Brian Westbrook\WestBr00,PHI,RB,23,15,3,1,1,25,1,0,46,193,4.20,0,13,9,86,9.56,0,33,43.9,35.4,,72,
251,Willie Jackson\JackWi00,2TM,WR,31,12,2,0,0,0,0,0,0,0,,0,53,25,257,10.28,1,32,58.7,42.2,,97,
252,Eric Johnson\JohnEr00,SFO,TE,23,12,10,0,0,0,0,0,0,0,,0,65,36,321,8.92,0,32,71.1,50.1,,33,
253,Joel Makovicka\MakoJo00,ARI,RB,27,12,1,0,0,0,0,0,5,54,10.80,0,19,15,81,5.40,3,32,46.5,39.0,,73,
254,Quentin McCord\McCoQu00,ATL,WR,24,9,0,0,0,0,0,0,0,0,,0,20,11,253,23.00,1,31,45.3,36.8,,98,
255,David Terrell\TerrDa00,CHI,WR,23,5,1,0,0,0,0,0,0,0,,0,10,9,127,14.11,3,31,42.7,35.2,,99,
256,Troy Edwards\EdwaTr00,STL,WR,25,14,0,0,0,0,0,0,3,21,7.00,0,24,18,157,8.72,2,30,50.3,37.8,,100,
257,Nick Goings\GoinNi00,CAR,RB,24,14,2,0,0,0,0,0,50,188,3.76,0,29,18,91,5.06,0,30,49.9,36.9,,75,
258,Patrick Johnson\JohnPa00,JAX,WR,26,9,6,0,0,0,0,0,1,-9,-9.00,0,24,9,187,20.78,2,30,41.8,34.3,,101,
259,Travis Minor\MinoTr00,MIA,RB,23,16,0,0,0,0,0,0,44,180,4.09,2,0,0,0,,0,30,33.0,30.0,,74,
260,Vinny Testaverde\TestVi00,NYJ,QB,39,5,4,54,83,499,3,3,2,23,11.50,0,0,0,0,,0,30,35.3,31.3,,48,
261,Fred Beasley\BeasFr00,SFO,RB,28,16,14,0,0,0,0,0,26,75,2.88,0,32,22,152,6.91,1,29,53.7,39.7,,77,
262,JaJuan Dawson\DawsJa00,HOU,WR,25,14,2,0,0,0,0,0,0,0,,0,39,21,286,13.62,0,29,52.1,38.1,,103,
263,Marc Edwards\EdwaMa00,NWE,RB,28,16,10,0,0,0,0,0,31,96,3.10,0,32,23,196,8.52,0,29,54.7,39.7,,76,
264,Rob Johnson\JohnRo00,TAM,QB,29,6,2,57,88,536,1,2,14,73,5.21,0,0,0,0,,0,29,32.7,28.7,,49,
265,Darnay Scott\ScotDa00,DAL,WR,30,15,1,0,0,0,0,0,1,14,14.00,0,35,22,218,9.91,1,29,54.2,40.2,,102,
266,Mike Cloud\ClouMi00,KAN,RB,27,14,2,0,0,0,0,0,49,115,2.35,2,9,6,48,8.00,0,28,37.3,31.3,,78,
267,Najeh Davenport\DaveNa00,GNB,RB,23,8,0,0,0,0,0,0,39,184,4.72,1,9,5,33,6.60,0,28,35.2,29.2,,80,
268,Doug Johnson\JohnDo00,ATL,QB,25,6,1,37,57,448,2,3,8,16,2.00,1,0,0,0,,0,28,32.0,27.5,,50,
269,Fred McCrary\McCrFr00,SDG,RB,30,16,16,0,0,0,0,0,2,1,0.50,0,31,22,96,4.36,3,28,49.2,37.7,,79,
Rk,,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
270,Boo Williams\WillBo00,NOR,TE,23,16,3,0,0,0,0,0,0,0,,0,31,13,143,11.00,2,28,44.3,34.8,,34,
271,Zeron Flemister\FlemZe00,WAS,TE,26,15,7,0,0,0,0,0,0,0,,0,26,10,146,14.60,2,27,39.1,30.6,,35,
272,Charles Stackhouse\StacCh00,NYG,RB,22,16,2,0,0,0,0,0,0,0,,0,18,13,88,6.77,3,27,39.3,32.3,,81,
273,Brandon Bennett\BennBr00,CIN,RB,29,12,0,0,0,0,0,0,33,155,4.70,0,25,18,109,6.06,0,26,55.4,39.4,,82,
274,Germane Crowell\CrowGe00,DET,WR,26,10,5,0,0,0,0,0,0,0,,0,47,22,201,9.14,1,26,51.1,37.1,,104,
275,Dave Moore\MoorDa00,BUF,TE,33,14,5,0,0,0,0,0,0,0,,0,24,16,141,8.81,2,26,45.1,34.1,,37,
276,Josh Norman\NormJo00,SDG,TE,22,11,1,0,0,0,0,0,0,0,,0,25,16,201,12.56,1,26,45.1,34.1,,36,
277,Jed Weaver\WeavJe00,MIA,TE,26,16,4,0,0,0,0,0,0,0,,0,9,6,75,12.50,3,26,31.5,28.5,,38,
278,Dwayne Carswell\CarsDw00,DEN,TE,30,16,7,0,0,0,0,0,0,0,,0,29,21,189,9.00,1,25,48.9,35.4,,39,
279,Terrell Fletcher\FletTe00,SDG,RB,29,10,0,0,0,0,0,0,26,128,4.92,1,17,10,62,6.20,0,25,38.0,30.0,,83,
280,Donald Hayes\HayeDo00,NWE,WR,27,12,1,0,0,0,0,0,0,0,,0,31,12,133,11.08,2,25,40.3,31.3,,105,
281,Jeff Thomason\ThomJe00,PHI,TE,33,16,3,0,0,0,0,0,0,0,,0,12,10,128,12.80,2,25,37.8,29.8,,40,
282,Dan Campbell\CampDa00,NYG,TE,26,16,16,0,0,0,0,0,0,0,,0,31,22,175,7.95,1,24,48.5,34.5,,42,
283,Dustin Lyman\LymaDu00,CHI,TE,26,12,3,0,0,0,0,0,0,0,,0,20,14,121,8.64,2,24,41.1,31.1,,41,
284,Alan Ricard\RicaAl00,BAL,RB,25,16,8,0,0,0,0,0,14,58,4.14,2,14,10,60,6.00,0,24,39.8,34.8,,85,
285,Aaron Stecker\StecAa00,TAM,RB,27,16,1,0,0,0,0,0,28,174,6.21,0,16,13,69,5.31,0,24,38.8,27.8,,84,
286,Koy Detmer\DetmKo00,PHI,QB,29,14,1,19,28,224,2,0,2,4,2.00,1,0,0,0,,0,23,22.9,22.4,,51,
287,Oronde Gadsden\GadsOr00,MIA,WR,31,6,6,0,0,0,0,0,0,0,,0,29,16,228,14.25,0,23,41.8,30.8,,107,
288,Terry Kirby\KirbTe00,OAK,RB,32,6,0,0,1,0,0,0,16,51,3.19,0,22,17,115,6.76,1,23,53.6,41.1,,87,
289,Stanley Pritchett\PritSt00,CHI,RB,29,16,2,0,0,0,0,0,1,2,2.00,0,27,19,165,8.68,1,23,44.7,32.2,,86,
290,Chris Walsh\WalsCh00,MIN,WR,34,16,3,0,0,0,0,0,0,0,,0,19,14,172,12.29,1,23,40.2,30.2,,106,
291,Nick Luchey\WillNi00,CIN,RB,25,16,3,0,0,0,0,0,12,59,4.92,2,8,7,46,6.57,0,23,29.5,26.0,,88,
292,Cedrick Wilson\WilsCe00,SFO,WR,24,16,0,0,0,0,0,0,0,0,,0,22,15,166,11.07,1,23,40.6,30.1,,108,
293,Isaac Byrd\ByrdIs00,CAR,WR,28,13,3,0,0,0,0,0,1,0,0.00,0,31,14,164,11.71,1,22,38.9,28.4,,109,
294,Dan Kreider\KreiDa00,PIT,RB,25,16,13,0,0,0,0,0,6,16,2.67,0,25,18,122,6.78,1,22,42.3,29.8,,90,
295,Lorenzo Neal*\NealLo00,CIN,RB,32,16,8,0,0,0,0,0,9,31,3.44,0,29,21,133,6.33,1,22,46.4,32.9,,89,
296,Michael Westbrook\WestMi00,CIN,WR,30,9,4,0,0,0,0,0,1,1,1.00,0,26,8,94,11.75,2,22,29.5,25.5,,110,
297,Henry Burris\BurrHe00,CHI,QB,27,6,1,18,51,207,3,5,15,104,6.93,0,0,0,0,,0,21,26.7,21.7,,52,
298,Daniel Graham\GrahDa00,NWE,TE,24,12,6,0,0,0,0,0,0,0,,0,23,15,150,10.00,1,21,39.0,28.5,,44,
299,Ken-Yon Rambo\RambKe00,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,33,14,211,15.07,0,21,36.6,25.1,,111,
Rk,,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
300,Roland Williams\WillRo01,OAK,TE,27,16,12,0,0,0,0,0,0,0,,0,40,27,213,7.89,0,21,50.8,33.8,,43,
301,Rock Cartwright\CartRo01,WAS,RB,23,16,0,0,0,0,0,0,3,22,7.33,0,13,11,121,11.00,1,20,33.8,24.8,,91,
302,Derrick Alexander\AlexDe00,MIN,WR,31,8,5,0,0,0,0,0,0,0,,0,39,14,134,9.57,1,19,36.4,26.4,,112,
303,Mike Green\GreeMi00,TEN,RB,26,15,2,0,0,0,0,0,21,71,3.38,0,10,7,57,8.14,1,19,25.8,22.3,,92,
304,Steve Bush\BushSt00,ARI,TE,28,16,12,0,0,0,0,0,0,0,,0,27,19,121,6.37,1,18,40.1,27.6,,45,
305,Reuben Droughns\DrouRe00,DEN,RB,24,16,0,0,0,0,0,0,4,11,2.75,1,7,5,53,10.60,1,18,23.4,20.9,,94,
306,Maurice Morris\MorrMa00,SEA,RB,23,11,0,0,0,0,0,0,32,153,4.78,0,3,3,25,8.33,0,18,29.3,24.3,,96,
307,Adrian Peterson\PeteAd00,CHI,RB,23,9,0,0,0,0,0,0,19,101,5.32,1,4,3,18,6.00,0,18,23.9,19.4,,95,
308,Lamont Warren\WarrLa00,DET,RB,29,3,1,0,0,0,0,0,6,8,1.33,0,12,4,56,14.00,2,18,22.4,20.4,,93,
309,Cam Cleeland\CleeCa00,NWE,TE,27,12,1,0,0,0,0,0,0,0,,0,21,16,112,7.00,1,17,36.2,25.2,,47,
310,Tyrone Davis\DaviTy00,GNB,TE,30,9,2,0,0,0,0,0,0,0,,0,11,9,107,11.89,1,17,28.7,21.2,,48,
311,Steve Heiden\HeidSt00,CLE,TE,26,16,6,0,0,0,0,0,0,0,,0,19,17,105,6.18,1,17,36.5,25.0,,51,
312,Ron Johnson\JohnRo03,BAL,WR,22,16,4,0,0,0,0,0,0,0,,0,26,10,114,11.40,1,17,30.4,22.4,,113,
313,Terry Jones\JoneTe00,BAL,TE,23,14,6,0,0,0,0,0,0,0,,0,21,11,106,9.64,1,17,30.6,22.1,,50,
314,Erron Kinney\KinnEr00,TEN,TE,25,15,7,0,0,0,0,0,0,0,,0,19,13,173,13.31,0,17,33.3,23.8,,46,
315,Brandon Manumaleuna\ManuBr00,STL,TE,22,16,10,0,0,0,0,0,0,0,,0,14,8,106,13.25,1,17,27.6,20.6,,49,
316,Nate Poole\PoolNa01,ARI,WR,25,5,1,0,0,0,0,0,0,0,,0,22,13,108,8.31,1,17,32.8,23.3,,115,
317,Tim Rattay\RattTi00,SFO,QB,25,4,0,26,43,232,2,0,5,0,0.00,0,0,0,0,,0,17,16.3,15.3,,53,
318,Dedric Ward\WardDe00,MIA,WR,28,16,1,0,0,0,0,0,0,0,,0,39,19,172,9.05,0,17,38.7,25.7,,114,
319,James Fenderson\FendJa00,NOR,RB,26,16,1,0,0,0,0,0,13,65,5.00,1,10,6,38,6.33,0,16,21.8,18.3,,97,
320,Reggie Kelly\KellRe00,ATL,TE,25,16,16,0,0,0,0,0,0,0,,0,20,14,162,11.57,0,16,33.2,23.2,,52,
321,Kris Mangum\MangKr00,CAR,TE,29,16,8,0,0,0,0,0,0,0,,0,29,16,159,9.94,0,16,34.9,23.9,,53,
322,Larry Foster\FostLa00,DET,WR,26,13,0,0,0,0,0,0,0,0,,0,30,14,152,10.86,0,15,32.2,22.2,,117,
323,David Givens\GiveDa00,NWE,WR,22,12,0,0,0,0,0,0,0,0,,0,15,9,92,10.22,1,15,23.7,18.7,,116,
324,Patrick Hape\HapePa00,DEN,TE,28,16,0,0,0,0,0,0,0,0,,0,14,6,26,4.33,2,15,20.6,17.6,,55,
325,Jerald Sowell\SoweJe00,NYJ,RB,28,16,0,0,0,0,0,0,1,0,0.00,0,13,9,85,9.44,1,15,23.5,19.0,,98,
326,James Whalen\WhalJa00,DAL,TE,25,16,6,0,0,0,0,0,0,0,,0,29,17,152,8.94,0,15,35.2,23.7,,54,
327,Gus Frerotte\FrerGu00,CIN,QB,31,4,3,44,85,437,1,5,4,22,5.50,0,0,0,0,,0,14,20.7,16.7,,54,
328,Karl Hankton\HankKa00,CAR,WR,32,16,1,0,0,0,0,0,2,-4,-2.00,0,17,9,146,16.22,0,14,26.2,18.7,,118,
329,Rondell Mealey\MealRo00,GNB,RB,25,3,1,0,0,0,0,0,11,36,3.27,1,9,7,45,6.43,0,14,21.1,17.6,,99,
Rk,,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
330,Scottie Montgomery\MontSc00,DEN,WR,24,15,0,0,0,0,0,0,4,27,6.75,0,6,4,51,12.75,1,14,17.8,15.8,,119,
331,Jerame Tuman\TumaJe00,PIT,TE,26,13,7,0,0,0,0,0,0,0,,0,14,4,63,15.75,1,14,16.3,14.3,,56,
332,Mark Bruener\BrueMa00,PIT,TE,30,12,12,0,0,0,0,0,0,0,,0,18,13,66,5.08,1,13,25.6,19.1,,59,
333,Cris Carter\CartCr00,MIA,WR,37,5,1,0,0,0,0,0,0,0,,0,17,8,66,8.25,1,13,20.1,15.6,,120,
334,Chris Fuamatu-Ma'afala\FuamCh00,PIT,RB,25,8,0,0,0,0,0,0,23,115,5.00,0,3,2,12,6.00,0,13,17.7,13.7,,100,
335,John Gilmore\GilmJo00,CHI,TE,23,8,4,0,0,0,0,0,0,0,,0,14,10,130,13.00,0,13,26.0,18.0,,57,
336,Jon Ritchie\RitcJo00,OAK,RB,28,16,2,0,0,0,0,0,0,0,,0,21,10,66,6.60,1,13,22.1,16.6,,101,
337,David Sloan\SloaDa00,NOR,TE,30,16,14,0,0,0,0,0,0,0,,0,25,12,127,10.58,0,13,27.7,18.7,,58,
338,Derrick Blaylock\BlayDe00,KAN,RB,23,12,0,0,0,0,0,0,16,72,4.50,0,10,5,47,9.40,0,12,16.9,14.4,,104,
339,Danny Farmer\FarmDa00,CIN,WR,25,8,1,0,0,0,0,0,0,0,,0,15,9,115,12.78,0,12,23.5,16.0,,122,
340,Randy Hymes\HymeRa00,BAL,WR,23,7,2,0,0,0,0,0,0,0,,0,13,6,123,20.50,0,12,21.3,15.3,,121,
341,Cecil Martin\MartCe00,PHI,RB,27,16,9,0,0,0,0,0,1,-4,-4.00,0,22,15,126,8.40,0,12,29.7,18.7,,103,
342,Paul Smith\SmitPa00,SFO,RB,24,11,0,0,0,0,0,0,18,90,5.00,0,8,5,33,6.60,0,12,17.3,14.8,,102,
343,Jermaine Wiggins\WiggJe00,2TM,TE,27,14,1,0,0,0,0,0,0,0,,0,15,10,62,6.20,1,12,21.7,16.2,,60,
344,Ricky Williams\WillRi01,IND,RB,24,10,0,0,0,0,0,0,11,35,3.18,0,2,1,20,20.00,1,12,12.5,12.0,,105,
345,Jarrod Baxter\BaxtJa00,HOU,RB,23,16,10,0,0,0,0,0,7,14,2.00,0,10,5,33,6.60,1,11,15.7,13.2,,108,
346,Bryan Johnson\JohnBr01,WAS,RB,24,16,12,0,0,0,0,0,1,0,0.00,0,19,15,114,7.60,0,11,29.4,18.9,,106,
347,John Jones\JoneJo00,BAL,TE,27,15,4,0,0,0,0,0,0,0,,0,11,6,47,7.83,1,11,16.7,13.7,,61,
348,Ahmad Merritt\MerrAh00,CHI,WR,25,12,3,0,0,0,0,0,1,5,5.00,0,26,14,100,7.14,0,11,26.0,14.5,,124,
349,Freddie Mitchell\MitcFr00,PHI,WR,24,16,1,0,1,0,0,0,0,0,,0,24,12,105,8.75,0,11,25.0,15.5,,123,
350,Marcellus Rivers\RiveMa00,NYG,TE,24,16,0,0,0,0,0,0,0,0,,0,2,2,25,12.50,1,11,12.5,11.5,,62,
